title,author,abstract,url,pages,doi,bibkey,project
Mining Software Information Sites to Recommend Cross-Language Analogical Libraries,"Kawser Wazed Nafi, Muhammad Asaduzzaman, Banani Roy, Chanchal K. Roy, Kevin A. Schneider, ","Software development is largely dependent on libraries to reuse existing functionalities instead of reinventing the wheel. Software developers often need to find analogical libraries (libraries similar to ones they are already familiar with) as an analogical library may offer improved or additional features. Developers also need to search for analogical libraries across programming languages when developing applications in different languages or for different platforms. However, manually searching for analogical libraries is a time-consuming and difficult task. This paper presents a technique, called XLibRec, that recommends analogical libraries across different programming languages. XLibRec collects Stack Overflow question titles containing library names, library usage information from Stack Overflow posts, and library descriptions from a third party website, Libraries.io. We generate word-vectors for each information and calculate a weight-based cosine similarity score from them to recommend analogical libraries. We performed an extensive evaluation using a large number of analogical libraries across four different programming languages. Results from our evaluation show that the proposed technique can recommend cross-language analogical libraries with great accuracy. The precision for the Top-3 recommendations ranges from 62-81% and has achieved 8-45% higher precision than the state-of-the-art technique.",G22-11001,,10.1109/saner53432.2022.00109,Nafi-2022-Mining,Core Computer Science Team
Exploring Relevant Artifacts of Release Notes: The Practitioners' Perspective,"Sristy Sumana Nath, Banani Roy, ","A software release note is one of the essential documents in the software development life cycle. The software release contains a set of information, e.g., bug fixes and security fixes. Release notes are used in different phases, e.g., requirement engineering, software testing and release management. Different types of practitioners (e.g., project managers and clients) get benefited from the release notes to understand the overview of the latest release. As a result, several studies have been done about release notes production and usage in practice. However, two significant problems (e.g., duplication and inconsistency in release notes contents) exist in producing well-written & well-structured release notes and organizing appropriate information regarding different targeted users' needs. For that reason, practitioners face difficulties in writing and reading the release notes using existing tools. To mitigate these problems, we execute two different studies in our paper. First, we execute an exploratory study by analyzing 3,347 release notes of 21 GitHub repositories to understand the documented contents of the release notes. As a result, we find relevant key artifacts, e.g., issues (29%), pull-requests (32%), commits (19%), and common vulnerabilities and exposures (CVE) issues (6%) in the release note contents. Second, we conduct a survey study with 32 professionals to understand the key information that is included in release notes regarding users' roles. For example, project managers are more interested in learning about new features than less critical bug fixes. Our study can guide future research directions to help practitioners produce the release notes with relevant content and improve the documentation quality.",G22-10001,,10.1109/saner53432.2022.00152,Nath-2022-Exploring,Core Computer Science Team
SET-STAT-MAP: Extending Parallel Sets for Visualizing Mixed Data,"Shisong Wang, Debajyoti Mondal, Sara Sadri, Chanchal K. Roy, J. S. Famiglietti, Kevin A. Schneider, ","Multi-attribute dataset visualizations are often designed based on attribute types, i.e., whether the attributes are categorical or numerical. Parallel Sets and Parallel Coordinates are two well-known techniques to visualize categorical and numerical data, respectively. A common strategy to visualize mixed data is to use multiple information linked view, e.g., Parallel Coordinates are often augmented with maps to explore spatial data with numeric attributes. In this paper, we design visualizations for mixed data, where the dataset may include numerical, categorical, and spatial attributes. The proposed solution SET-STAT-MAP is a harmonious combination of three interactive components: Parallel Sets (visualizes sets determined by the combination of categories or numeric ranges), statistics columns (visualizes numerical summaries of the sets), and a geospatial map view (visualizes the spatial information). We augment these components with colors and textures to enhance users' capability of analyzing distributions of pairs of attribute combinations. To improve scalability, we merge the sets to limit the number of possible combinations to be rendered on the display. We demonstrate the use of Set-stat-map using two different types of datasets: a meteorological dataset and an online vacation rental dataset (Airbnb). To examine the potential of the system, we collaborated with the meteorologists, which revealed both challenges and opportunities for Set-stat-map to be used for real-life visual analytics.",G22-12001,,10.1109/pacificvis53943.2022.00024,Wang-2022-SET-STAT-MAP:,Core Computer Science Team
Qualitative property preservation of high-order operator splitting for the SIR model,"Siqi Wei, Raymond J. Spiteri, ","The susceptible-infected-recovered (SIR) model is perhaps the most basic epidemiological model for the evolution of disease spread within a population. Because of its direct representation of fundamental physical quantities, a true solution to an SIR model possesses a number of qualitative properties, such as conservation of the total population or positivity or monotonicity of its constituent populations, that may only be guaranteed to hold numerically under step-size restrictions on the solver. Operator-splitting methods with order greater than two require backward sub-steps in each operator, and the effects of these backward sub-steps on the step-size restrictions for guarantees of qualitative correctness of numerical solutions are not well studied. In this study, we analyze the impact of backward steps on step-size restrictions for guaranteed qualitative properties by applying third- and fourth-order operator-splitting methods to the SIR epidemic model. We find that it is possible to provide step-size restrictions that guarantee qualitative property preservation of the numerical solution despite the negative sub-steps, but care must be taken in the choice of the method. Results such as this open the door for the design and application of high-order operator-splitting methods to other mathematical models in general for which qualitative property preservation is important.",G22-13001,332-350,10.1016/j.apnum.2021.10.003,Wei-2022-Qualitative,Core Modelling & Forecasting Team
"Using stable isotopes to track hydrological processes at an oil sands mine, Alberta, Canada","Spencer Joseph Chad, S. Lee Barbour, Jeffrey J. McDonnell, J. J. Gibson, ","This study was conducted at an oil sands operation in the Athabasca Oil Sands Region (AOSR), northeastern Alberta, Canada. The mine comprises open pit excavation of bituminous sands at two sites (Mildred Lake, ML, and Aurora North, AN), with a single hot-water extraction circuit connecting extraction plants at each mine. Water samples were collected and analyzed regularly over an eight-year period to establish inventories of site-wide water isotope signatures including seasonal and interannual changes in the recycle water circuit, and to permit future application of an isotope balance model to constrain poorly quantified processes such as evaporation losses, dewatering of tailings, and tailings pond connectivity of the recycle water circuit. Sampling of precipitation inputs over an 8-year period was used to constrain a local meteoric water line for the area. Differences in evaporative isotopic enrichment of tailings ponds at ML and AN are attributed to use of Athabasca River makeup water at the former site versus basal dewatering sources at the latter, with similar atmospheric controls at both. A conceptual model is developed summarizing temporal variations in water balance and isotopic signatures within the recycle water circuit, including accurate simulation of the unique isotopic enrichment of cooling tower blowdown. This study provides foundational evidence for application of stable isotope mass balance to monitor and improve industrial water use efficiency and management. • Detailed summary of stable isotope variations at oil sands mine sites. • New dataset for precipitation, makeup water, and mine circuits. • Updated regressions defining local meteoric water line for district. • Contrasts isotopic variations for nearby mine sites with distinct sources. • Previously unpublished effects of cooling tower blowdown.",G22-14001,101032,10.1016/j.ejrh.2022.101032,Chad-2022-Using,Core Technical Team
Modelling transverse mixing of sediment and vanadium in a river impacted by oil sands mining operations,"Karl–Erich Lindenschmidt, Pouya Sabokruhie, Tammy Rosner, ","The lower Athabasca River was used as a test case using total suspended sediment, chloride and vanadium as the model variables. Upstream model boundary conditions included water from the tributary Clearwater River (right stream tube) and the upper Athabasca River extending upstream of the tributary mouth (left stream tube). This model will be extended to include the Peace-Athabasca Delta (PAD), to determine the implications of mining outfall discharges on a large region of the Athabasca – PAD region. A novel, quasi-two-dimensional surface water-quality modelling approach is presented in which the model domain can be discretised in two dimensions, but a one-dimension solver can still be applied to capture water flow between the discretisation units (segments). The approach requires a river reach to be divided into two stream tubes, along the left and right river sides, with flows exchanging through the segments longitudinally and also laterally between adjacent segments along the two streams. The new method allows the transverse mixing of tributary and outfall water of different constituent concentrations to be simulated along the course of the river. Additional diffuse loading of dissolved vanadium could be determined from the model’s substance balance. A scenario was then simulated in which the transport and fate of vanadium in a floodplain lake and a secondary channel was determined. • Quasi-2D modelling approach proves to be viable for transverse mixing. • Quasi-2D approach allows secondary channels and side lakes to be modelled. • Quasi-2D approach is appropriate to scale up to entire lower Athabasca River reach. • The approach allowed a diffuse loading of dissolved vanadium to be quantified.",G22-14002,101043,10.1016/j.ejrh.2022.101043,Lindenschmidt-2022-Modelling,Core Modelling & Forecasting Team
Six decades of environmental resource valuation in Canada: A synthesis of the literature,"James Macaskill, Patrick Lloyd‐Smith, ","This paper synthesizes Canada's environmental valuation literature over the last six decades. Focusing on primary valuation benefit estimates, we link multiple research outputs from the same data collection effort to obtain an accurate measure of unique studies. We identify a total of 269 unique valuation studies conducted in Canada between 1964 and 2019. The number of valuation studies conducted per year has not increased since 1975 and the median data collection year is 1996. Stated preference (SP) methods are the most popular valuation approaches being used in more than 50% of studies and this share has increased to over 80% within the last decade. We discuss numerous gaps in our knowledge for certain environmental resources and regions, in particular Canada's three Northern territories. The paper provides information on the state of environmental valuation research in Canada and identifies future research needs.",G22-15001,73-89,10.1111/cjag.12304,Macaskill-2022-Six,What is Water Worth? Valuing Canada’s Water Resources and Aquatic Ecosystem Services
Understanding the determinants of biodiversity non-use values in the context of climate change: Stated preferences for the Hawaiian coral reefs,"Peter Robinson, P.J.H. van Beukering, Luke Brander, Roy Brouwer, Wolfgang Haider, Michael W. Taylor, Paulus Mau, ","A discrete choice experiment was conducted on the non-use value of avoiding climate impacts to coral reefs. • The Northwestern Hawaiian Islands coral reefs were utilized as a case study site. • Decreasing coral cover and fish numbers causes large welfare losses. • Declines to coral health and fish species diversity lead to moderate welfare losses. • Choice behaviour is compared between US mainland and Hawaiian residents. Global climate change is leading to rapid deteriorations of the health and productivity of coral reefs. There is limited research on the associated human welfare implications, particularly in terms of the non-use values that people hold for coral reefs. We examine climate related changes in non-use values of coral health, coral cover, water clarity, fish numbers, fish species diversity and presence of turtles. Using a discrete choice experiment conducted among 1,369 Hawaiian and US mainland residents, we find that climate change induced declines in coral cover and fish numbers result in large welfare losses; whereas, declines in coral health and fish species diversity lead to moderate welfare losses. Deterioration in water clarity results in large welfare losses for US mainland residents but relatively smaller losses for Hawaiian residents. On aggregate, differences in welfare estimates for the US mainland and Hawaii sample are minor. However, we find significant differences in the underlying determinants of willingness-to-pay for partial climate change mitigation including income and beliefs in the need to mitigate climate change. The paper concludes with some recommendations for policy on the basis of these findings.",G22-16001,101393,10.1016/j.ecoser.2021.101393,John Robinson-2022-Understanding,What is Water Worth? Valuing Canada’s Water Resources and Aquatic Ecosystem Services
RNA metabarcoding helps reveal zooplankton community response to environmental stressors,"Phillip Ankley, Yuwei Xie, Sonya M. Havens, Lisa Peters, Lauren Timlick, José Luis Rodríguez‐Gil, John P. Giesy, Vince Palace, ","DNA metabarcoding can provide a high-throughput and rapid method for characterizing responses of communities to environmental stressors. However, within bulk samples, DNA metabarcoding hardly distinguishes live from the dead organisms. Here, both DNA and RNA metabarcoding were applied and compared in experimental freshwater mesocosms conducted for assessment of ecotoxicological responses of zooplankton communities to remediation treatment until 38 days post oil-spill. Furthermore, a novel indicator of normalized vitality (NV), sequence counts of RNA metabarcoding normalized by that of DNA metabarcoding, was developed for assessment of ecological responses. DNA and RNA metabarcoding detected similar taxa richness and rank of relative abundances. Both DNA and RNA metabarcoding demonstrated slight shifts in measured α-diversities in response to treatments. NV presented relatively greater magnitudes of differential responses of community compositions to treatments compared to DNA or RNA metabarcoding. NV declined from the start of the experiment (3 days pre-spill) to the end (38 days post-spill). NV also differed between Rotifer and Arthropoda, possibly due to differential life histories and sizes of organisms. NV could be a useful indicator for characterizing ecological responses to anthropogenic influence; however, the biology of target organisms and subsequent RNA production need to be considered. • RNA normalized by DNA metabarcoding functions as normalized vitality. • Normalized vitality reflected temporal dynamics of zooplankton communities. • Normalized vitality revealed greater community differences between treatments. • Rotifer had greatest normalized vitality compared to Arthropoda.",G22-17001,118446,10.1016/j.envpol.2021.118446,Ankley-2022-RNA,(eDNA) Next Generation Solutions to Ensure Healthy Water Resources for Future Generations
Community Surveillance of Omicron in Ontario: Wastewater-based Epidemiology Comes of Age.,"Authors presented in alphabetical order:, Jos Arts, R. Stephen Brown, David Bulir, Trevor C. Charles, Christopher T. DeGroot, Robert Delatolla, Jean‐Paul Desaulniers, Elizabeth A. Edwards, Meghan Fuzzen, Kimberley Gilbride, Jodi Gilchrist, Lawrence Goodridge, Tyson E. Graber, Marc Habash, Peter Jüni, Andrea E. Kirkwood, James Knockleby, Christopher J. Kyle, Chrystal Landgraff, Chand Mangat, Douglas Manuel, R. Michael L. McKay, Edgard M. Mejia, Aleksandra Mloszewska, Banu Örmeci, Claire J. Oswald, Sarah Jane Payne, Hui Peng, Shelley Peterson, Art F. Y. Poon, Mark R. Servos, Denina Simmons, Jianxian Sun, Minqing Ivy Yang, Gustavo Ybazeta, ","Abstract Wastewater-based surveillance of SARS-CoV-2 RNA has been implemented at building, neighbourhood, and city levels throughout the world. Implementation strategies and analysis methods differ, but they all aim to provide rapid and reliable information about community COVID-19 health states. A viable and sustainable SARS-CoV-2 surveillance network must not only provide reliable and timely information about COVID-19 trends, but also provide for scalability as well as accurate detection of known or unknown emerging variants. Emergence of the SARS-CoV-2 variant of concern Omicron in late Fall 2021 presented an excellent opportunity to benchmark individual and aggregated data outputs of the Ontario Wastewater Surveillance Initiative in Canada; this public health-integrated surveillance network monitors wastewaters from over 10 million people across major population centres of the province. We demonstrate that this coordinated approach provides excellent situational awareness, comparing favourably with traditional clinical surveillance measures. Thus, aggregated datasets compiled from multiple wastewater-based surveillance nodes can provide sufficient sensitivity (i.e., early indication of increasing and decreasing incidence of SARS-CoV-2) and specificity (i.e., allele frequency estimation of emerging variants) with which to make informed public health decisions at regional- and state-levels.",G22-18001,,10.21203/rs.3.rs-1439969/v2,order:-2022-Community,(eDNA) Next Generation Solutions to Ensure Healthy Water Resources for Future Generations
Multiplex RT-qPCR assay (N200) to detect and estimate prevalence of multiple SARS-CoV-2 Variants of Concern in wastewater,"Meghan Fuzzen, Nathanael B.J. Harper, Hadi A. Dhiyebi, Nivetha Srikanthan, Samina Hayat, Shelley Peterson, Ivy Yang, Jianxian Sun, Elizabeth A. Edwards, John P. Giesy, Chand Mangat, Tyson E. Graber, Robert Delatolla, Mark R. Servos, ","Abstract Wastewater-based surveillance (WBS) has become an effective tool around the globe for indirect monitoring of COVID-19 in communities. Quantities of viral fragments of SARS-CoV-2 in wastewater are related to numbers of clinical cases of COVID-19 reported within the corresponding sewershed. Variants of Concern (VOCs) have been detected in wastewater by use of reverse transcription quantitative polymerase chain reaction (RT-qPCR) or sequencing. A multiplex RT-qPCR assay to detect and estimate the prevalence of multiple VOCs, including Omicron/Alpha, Beta, Gamma, and Delta, in wastewater RNA extracts was developed and validated. The probe-based multiplex assay, named “N200” focuses on amino acids 199-202, a region of the N gene that contains several mutations that are associated with variants of SARS- CoV-2 within a single amplicon. Each of the probes in the N200 assay are specific to the targeted mutations and worked equally well in single- and multi-plex modes. To estimate prevalence of each VOC, the abundance of the targeted mutation was compared with a non- mutated region within the same amplified region. The N200 assay was applied to monitor frequencies of VOCs in wastewater extracts from six sewersheds in Ontario, Canada collected between December 1, 2021, and January 4, 2022. Using the N200 assay, the replacement of the Delta variant along with the introduction and rapid dominance of the Omicron variant were monitored in near real-time, as they occurred nearly simultaneously at all six locations. The N200 assay is robust and efficient for wastewater surveillance can be adopted into VOC monitoring programs or replace more laborious assays currently being used to monitor SARS- CoV-2 and its VOCs.",G22-18002,,10.1101/2022.04.12.22273761,Fuzzen-2022-Multiplex,(eDNA) Next Generation Solutions to Ensure Healthy Water Resources for Future Generations
