title,author,abstract,url,pages,doi,bibkey
Global transpiration data from sap flow measurements: the SAPFLUXNET database,"Rafael Poyatos, Víctor Granda, Víctor Flo, Mark A. Adams, Balázs Adorján, David Aguadé, Marcos P. M. Aidar, Scott Allen, M. Susana Alvarado-Barrientos, Kristina J. Anderson-Teixeira, Luiza Maria Aparecido, M. Altaf Arain, Ismael Aranda, Heidi Asbjornsen, Robert Baxter, Eric Beamesderfer, Z. Carter Berry, Daniel Berveiller, Bethany Blakely, Johnny Boggs, Gil Bohrer, Paul V. Bolstad, Damien Bonal, Rosvel Bracho, Patricia Brito, Jason Brodeur, Fernando Casanoves, Jérôme Chave, Hui Chen, Cesar Cisneros, Kenneth Clark, Edoardo Cremonese, Hongzhong Dang, Jorge S. David, Teresa S. David, Nicolas Delpierre, Ankur R. Desai, Frederic C. Do, Michal Dohnal, Jean-Christophe Domec, Sebinasi Dzikiti, Colin Edgar, Rebekka Eichstaedt, Tarek S. El-Madany, Jan Elbers, Cleiton B. Eller, Eugénie S. Euskirchen, Brent Ewers, Patrick Fonti, Alicia Forner, David I. Forrester, Helber C. Freitas, Marta Galvagno, Omar Garcia-Tejera, Chandra Prasad Ghimire, Teresa E. Gimeno, John Grace, André Granier, Anne Griebel, Yan Guangyu, Mark B. Gush, Paul J. Hanson, Niles J. Hasselquist, Ingo Heinrich, Virginia Hernandez-Santana, Valentine Herrmann, Teemu Hölttä, Friso Holwerda, James Irvine, Supat Isarangkool Na Ayutthaya, Paul G. Jarvis, Hubert Jochheim, Carlos A. Joly, Julia Kaplick, Hyun Seok Kim, Leif Klemedtsson, Heather Kropp, Fredrik Lagergren, Patrick Lane, Petra Lang, Andrei Lapenas, Víctor Lechuga, Minsu Lee, Christoph Leuschner, Jean-Marc Limousin, Juan Carlos Linares, Maj-Lena Linderson, Anders Lindroth, Pilar Llorens, Álvaro López-Bernal, Michael M. Loranty, Dietmar Lüttschwager, Cate Macinnis-Ng, Isabelle Maréchaux, Timothy A. Martin, Ashley Matheny, Nate McDowell, Sean McMahon, Patrick Meir, Ilona Mészáros, Mirco Migliavacca, Patrick Mitchell, Meelis Mölder, Leonardo Montagnani, Georgianne W. Moore, Ryogo Nakada, Furong Niu, Rachael H. Nolan, Richard Norby, Kimberly Novick, Walter Oberhuber, Nikolaus Obojes, A. Christopher Oishi, Rafael S. Oliveira, Ram Oren, Jean-Marc Ourcival, Teemu Paljakka, Oscar Perez-Priego, Pablo L. Peri, Richard L. Peters, Sebastian Pfautsch, William T. Pockman, Yakir Preisler, Katherine Rascher, George Robinson, Humberto Rocha, Alain Rocheteau, Alexander Röll, Bruno H. P. Rosado, Lucy Rowland, Alexey V. Rubtsov, Santiago Sabaté, Yann Salmon, Roberto L. Salomón, Elisenda Sánchez-Costa, Karina V. R. Schäfer, Bernhard Schuldt, Alexandr Shashkin, Clément Stahl, Marko Stojanović, Juan Carlos Suárez, Ge Sun, Justyna Szatniewska, Fyodor Tatarinov, Miroslav Tesař, Frank M. Thomas, Pantana Tor-ngern, Josef Urban, Fernando Valladares, Christiaan van der Tol, Ilja van Meerveld, Andrej Varlagin, Holm Voigt, Jeffrey Warren, Christiane Werner, Willy Werner, Gerhard Wieser, Lisa Wingate, Stan Wullschleger, Koong Yi, Roman Zweifel, Kathy Steppe, Maurizio Mencuccini, Jordi Martínez-Vilalta, ","Abstract. Plant transpiration links physiological responses of vegetation to water supply and demand with hydrological, energy, and carbon budgets at the land–atmosphere interface. However, despite being the main land evaporative flux at the global scale, transpiration and its response to environmental drivers are currently not well constrained by observations. Here we introduce the first global compilation of whole-plant transpiration data from sap flow measurements (SAPFLUXNET, https://sapfluxnet.creaf.cat/, last access: 8 June 2021). We harmonized and quality-controlled individual datasets supplied by contributors worldwide in a semi-automatic data workflow implemented in the R programming language. Datasets include sub-daily time series of sap flow and hydrometeorological drivers for one or more growing seasons, as well as metadata on the stand characteristics, plant attributes, and technical details of the measurements. SAPFLUXNET contains 202 globally distributed datasets with sap flow time series for 2714 plants, mostly trees, of 174 species. SAPFLUXNET has a broad bioclimatic coverage, with woodland/shrubland and temperate forest biomes especially well represented (80 % of the datasets). The measurements cover a wide variety of stand structural characteristics and plant sizes. The datasets encompass the period between 1995 and 2018, with 50 % of the datasets being at least 3 years long. Accompanying radiation and vapour pressure deficit data are available for most of the datasets, while on-site soil water content is available for 56 % of the datasets. Many datasets contain data for species that make up 90 % or more of the total stand basal area, allowing the estimation of stand transpiration in diverse ecological settings. SAPFLUXNET adds to existing plant trait datasets, ecosystem flux networks, and remote sensing products to help increase our understanding of plant water use, plant responses to drought, and ecohydrological processes. SAPFLUXNET version 0.1.5 is freely available from the Zenodo repository (https://doi.org/10.5281/zenodo.3971689; Poyatos et al., 2020a). The “sapfluxnetr” R package – designed to access, visualize, and process SAPFLUXNET data – is available from CRAN.",G21-160001,2607-2649,10.5194/essd-13-2607-2021,Poyatos-2021-Global
"Sensitivity of vegetation dynamics to climate variability in a forest-steppe transition ecozone, north-eastern Inner Mongolia, China","Guangyong You, Bo Liu, Changxin Zou, Haidong Li, Shawn McKenzie, Yaqian He, Jixi Gao, Xiru Jia, M. Altaf Arain, Shusen Wang, Zhi Wang, Xin Xia, Wanggu Xu, ","Abstract Climate change and land use management were competing explanations for vegetation dynamics in cold and semi-arid region of north-eastern Inner Mongolia, China. In order to reveal the role of human disturbance and clarify the regional climate-vegetation relationship, long-term (1982–2013) datasets of climate variables and vegetation dynamics in a forest-steppe transition zone of north-eastern Inner Mongolia, China were collected. Partial correlation analyses, principal components regression (PCR), and residual analyses were conducted to reveal the vegetation sensitivities to different climate variables and the impact of anthropogenic activities on climate-vegetation relationship. The results showed that. (1) Annual mean air temperature (TMP) significantly increased at a linear slope of 0.08 °C per decade, annual precipitation (PRE) had an insignificantly linear slope of −16.42 mm per decade (p = 0.15). The average Normalized Difference Vegetation Index (NDVI) had a significantly negative trend over the past decades. A change point around the year 1998, coincided with the occurrence of an intense global El Nino event was also identified. (2) Regional climate change can be represented by changes in temperature, humidity and radiation. NDVI in the steppes display high sensitivity to moisture availability. Whereas, forests was influenced by the warmth index (WMI), accumulation of monthly temperature above a threshold of 5 °C. Partial correlation analyses showed that pixels of positive correlation with PRE (controlling TMP) overlap with the pixels of high partial correlation with minimum temperature (controlling maximum temperature), which suggests a hidden link between minimum temperature and PRE in this region. (3) The spatial distribution of significantly decreased NDVI overlap with cropland expansion, as well as the low residual square (R2) from PCR analysis. The NDVI decline in these expanded croplands suggests human disturbance on vegetation dynamics. Following climate warming, NDVI of forested land displayed positive trend. Whereas, most of steppe displayed negative trend, possibly resulting from combined effects of climate drying and human disturbance. We conclude that the regional climate change can be characterized as warming and drying. Steppe areas were sensitive to humidity changes while forested land was mostly influenced by growing season warmth. Overall, the regional NDVI displayed significantly negative trend over the past decades. Beyond climate drying, cropland expansion in the transition area between grassland and forested land is also an important driver for decreased NDVI. Further studies on the ecological and hydrological consequences of crop land expansion is necessary.",G21-161001,106833,10.1016/j.ecolind.2020.106833,You-2021-Sensitivity
Seasonality in aerodynamic resistance across a range of North American ecosystems,"Adam M. Young, Mark A. Friedl, Bijan Seyednasrollah, Eric Beamesderfer, Carlos M. Carrillo, Xiaolu Li, Minkyu Moon, M. Altaf Arain, Dennis D. Baldocchi, Peter D. Blanken, Gil Bohrer, Sean P. Burns, Housen Chu, Ankur R. Desai, Timothy J. Griffis, David Y. Hollinger, Marcy E. Litvak, Kim Novick, Russell L. Scott, Andrew E. Suyker, Joseph Verfaillie, Jeffrey D. Wood, Andrew D. Richardson, ","• Phenological controls over aerodynamic resistance ( R ah ) were investigated. • R ah exhibits significant seasonal variability across a wide range of sites. • These shifts in R ah were caused by phenology in some ecosystems. • Accounting for variation in kB −1 is important for improving predictions of H . Surface roughness – a key control on land-atmosphere exchanges of heat and momentum – differs between dormant and growing seasons. However, how surface roughness shifts seasonally at fine time scales (e.g., days) in response to changing canopy conditions is not well understood. This study: (1) explores how aerodynamic resistance changes seasonally; (2) investigates what drives these seasonal shifts, including the role of vegetation phenology; and (3) quantifies the importance of including seasonal changes of aerodynamic resistance in “big leaf” models of sensible heat flux ( H ). We evaluated aerodynamic resistance and surface roughness lengths for momentum ( z 0m ) and heat ( z 0h ) using the kB −1 parameter (ln( z 0m / z 0h )). We used AmeriFlux data to obtain surface-roughness estimates, and PhenoCam greenness data for phenology. This analysis included 23 sites and ∼190 site years from deciduous broadleaf, evergreen needleleaf, woody savanna, cropland, grassland, and shrubland plant-functional types (PFTs). Results indicated clear seasonal patterns in aerodynamic resistance to sensible heat transfer ( R ah ). This seasonality tracked PhenoCam-derived start-of-season green-up transitions in PFTs displaying the most significant seasonal changes in canopy structure, with R ah decreasing near green-up transitions. Conversely, in woody savanna sites and evergreen needleleaf forests, patterns in R ah were not linked to green-up. Our findings highlight that decreases in kB −1 are an important control over R ah , explaining > 50% of seasonal variation in R ah across most sites. Decreases in kB −1 during green-up are likely caused by increasing z 0h in response to higher leaf area index. Accounting for seasonal variation in kB −1 is key for predicting H as well; assuming kB −1 to be constant resulted in significant biases that also exhibited strong seasonal patterns. Overall, we found that aerodynamic resistance can be sensitive to phenology in ecosystems having strong seasonality in leaf area, and this linkage is critical for understanding land-atmosphere interactions at seasonal time scales.",G21-162001,108613,10.1016/j.agrformet.2021.108613,Young-2021-Seasonality
"The Impact of Variable Retention Harvesting on Growth and Carbon Sequestration of a Red Pine (Pinus resinosa Ait.) Plantation Forest in Southern Ontario, Canada","Jessica I. Zugic, Michael F. J. Pisaric, Shawn M. McKenzie, William C. Parker, Ken A. Elliott, M. Altaf Arain, ","As atmospheric carbon dioxide concentrations continue to rise and global temperatures increase, there is growing concern about the sustainability, health, and carbon sequestration potential of forest ecosystems. Variable retention harvesting (VRH) has been suggested to be a potential method to increase forest biodiversity, growth, and carbon (C) sequestration. A field trial was established in an 88-year-old red pine ( Pinus resinosa Ait.) plantation in southern Ontario, Canada, using a completely randomized design to examine the response of tree productivity and other forest values to five harvesting treatments: 33% aggregate retention (33A), 55% aggregate retention (55A), 33% dispersed retention (33D), and 55% dispersed retention (55D) in comparison to an unharvested control (CN). In this study, we explored the impacts of VRH on aboveground stem radial growth and annual C increment. Standard dendrochronological methods and allometric equations were used to quantify tree- and stand-level treatment effects during a five-year pre-harvest (2009–2013) and post-harvest (2014–2018) period. Tree-level growth and C increment were increased by the dispersed retention pattern regardless of retention level. At the stand level, the total C increment was highest at greater retention levels and did not vary with retention pattern. These results suggest that the choice of retention level and pattern can have a large influence on management objectives as they relate to timber production, climate change adaptation, and/or climate change mitigation.",G21-163001,,10.3389/ffgc.2021.725890,Zugic-2021-The
"Evaluation of observed and projected extreme climate trends for decision making in Six Nations of the Grand River, Canada","Tariq A. Deen, M. Altaf Arain, Olivier Champagne, Patricia Chow-Fraser, Nidhi Nagabhatla, Dawn Martin-Hill, ","Hydrometeorological events have been the predominant type of natural hazards to affect communities across Canada. While climate change is a concern to all Canadians, Indigenous communities in Canada have been disproportionately more affected by these extreme climate events than non-Indigenous communities. As the impacts of climate change intensify, it becomes increasingly important that high-resolution climate services are made available to Indigenous decision makers for the development of climate change adaptation plans. This paper examined extreme climate trends in the Six Nations of the Grand River reserve, the most populated Indigenous community in Canada. A set of 12 indices were used to evaluate changes in extreme climate events from 1951 to 2013, and 2006 to 2099 under Representative Concentration Pathways (RCP) 4.5 and 8.5. Results indicated that from 1951 to 2013, Six Nations became warmer and wetter with an average temperature increase of 0.7 °C and precipitation increase of 42 mm. Over this period, the frequency and duration of extreme heat and extreme precipitation events also increased, while extreme cold events decreased. In the future (2006 to 2099), temperature is expected to increase by 3 to 6 °C, while seasonal precipitation is expected to increase in winter, early spring, and fall. Projected rate of increase of heatwaves is 0.4 to 1.5 days per year and extreme annual rainfall events is 0.2 to 0.5 mm per year under both RCP scenarios. The climate information and data provide by this study will help Six Nations’ decision makers in planning for climate change impacts.",G21-164001,100263,10.1016/j.cliser.2021.100263,Deen-2021-Evaluation
Representativeness of Eddy-Covariance flux footprints for areas surrounding AmeriFlux sites,"Housen Chu, Xiangzhong Luo, Zutao Ouyang, W. Stephen Chan, Sigrid Dengel, Sébastien C. Biraud, Margaret S. Torn, Stefan Metzger, Jitendra Kumar, M. Altaf Arain, Tim J. Arkebauer, Dennis Baldocchi, Carl Bernacchi, Dave Billesbach, T. Andrew Black, Peter D. Blanken, Gil Bohrer, Rosvel Bracho, Shannon Brown, Nathaniel A. Brunsell, Jiquan Chen, Xingyuan Chen, Kenneth Clark, Ankur R. Desai, Tomer Duman, David Durden, Silvano Fares, Inke Forbrich, John A. Gamon, Christopher M. Gough, Timothy Griffis, Manuel Helbig, David Hollinger, Elyn Humphreys, Hiroki Ikawa, Hiroki Iwata, Yang Ju, John F. Knowles, Sara H. Knox, Hideki Kobayashi, Thomas Kolb, Beverly Law, Xuhui Lee, Marcy Litvak, Heping Liu, J. William Munger, Asko Noormets, Kim Novick, Steven F. Oberbauer, Walter Oechel, Patty Oikawa, Shirley A. Papuga, Elise Pendall, Prajaya Prajapati, John Prueger, William L Quinton, Andrew D. Richardson, Eric S. Russell, Russell L. Scott, Gregory Starr, Ralf Staebler, Paul C. Stoy, Ellen Stuart-Haëntjens, Oliver Sonnentag, Ryan C. Sullivan, Andy Suyker, Masahito Ueyama, Rodrigo Vargas, Jeffrey D. Wood, Donatella Zona, ","• Large-scale eddy-covariance flux datasets need to be used with footprint-awareness • Using a fixed-extent target area across sites can bias model-data integration • Most sites do not represent the dominant land-cover type at a larger spatial extent • A representativeness index provides general guidance for site selection and data use Large datasets of greenhouse gas and energy surface-atmosphere fluxes measured with the eddy-covariance technique (e.g., FLUXNET2015, AmeriFlux BASE) are widely used to benchmark models and remote-sensing products. This study addresses one of the major challenges facing model-data integration: To what spatial extent do flux measurements taken at individual eddy-covariance sites reflect model- or satellite-based grid cells? We evaluate flux footprints—the temporally dynamic source areas that contribute to measured fluxes—and the representativeness of these footprints for target areas (e.g., within 250–3000 m radii around flux towers) that are often used in flux-data synthesis and modeling studies. We examine the land-cover composition and vegetation characteristics, represented here by the Enhanced Vegetation Index (EVI), in the flux footprints and target areas across 214 AmeriFlux sites, and evaluate potential biases as a consequence of the footprint-to-target-area mismatch. Monthly 80% footprint climatologies vary across sites and through time ranging four orders of magnitude from 10 3 to 10 7 m 2 due to the measurement heights, underlying vegetation- and ground-surface characteristics, wind directions, and turbulent state of the atmosphere. Few eddy-covariance sites are located in a truly homogeneous landscape. Thus, the common model-data integration approaches that use a fixed-extent target area across sites introduce biases on the order of 4%–20% for EVI and 6%–20% for the dominant land cover percentage. These biases are site-specific functions of measurement heights, target area extents, and land-surface characteristics. We advocate that flux datasets need to be used with footprint awareness, especially in research and applications that benchmark against models and data products with explicit spatial information. We propose a simple representativeness index based on our evaluations that can be used as a guide to identify site-periods suitable for specific applications and to provide general guidance for data use.",G21-165001,108350,10.1016/j.agrformet.2021.108350,Chu-2021-Representativeness
"Monitoring, Managing, and Communicating Risk of Harmful Algal Blooms (HABs) in Recreational Resources across Canada","Hamidreza Rashidi, Helen Baulch, Arshdeep Gill, Lalita Bharadwaj, Lori Bradford, ","Globally, harmful algal blooms (HABs) are on the rise, as is evidence of their toxicity. The impacts associated with blooms, however, vary across Nation states, as do the strategies and protocols to assess, monitor, and manage their occurrence. In Canada, water quality guidelines are standardized nationally, but the management strategies for HABs are not. Here, we explore current strategies to understand how to better communicate risks associated with HABs to the public. Our team conducted an environmental scan on provincial and territorial government agency protocols around HABs. Results suggest that there are variations in the monitoring, managing, and communicating of risk to the public: British Columbia, Manitoba, New Brunswick, and Quebec have well-established inter-agency protocols, and most provinces report following federal guidelines for water quality. Notably, 3 northern territories have no HABs monitoring or management protocols in place. More populous provinces use a variety of information venues (websites, social media, on site postings, and radio) to communicate risks associated with HABs, whereas others’ communications are limited. To induce more collaboration on HABs monitoring and management and reduce the associated risks, creating a coherent system with consistent messaging and inter-agency communication is suggested.",G21-166001,117863022110144,10.1177/11786302211014401,"Rashidi-2021-Monitoring,"
Glacier recession alters stream water quality characteristics facilitating bloom formation in the benthic diatom Didymosphenia geminata,"J. Brahney, M.L. Bothwell, L. Capito, C.A. Gray, S.E. Null, B. Menounos, P.J. Curtis, ","Glaciers provide cold, turbid runoff to many mountain streams in the late summer and buffer against years with low snowfall. The input of glacial meltwater to streams maintains unique habitats and support a diversity of stream flora and fauna. In western Canada, glaciers are anticipated to retreat by 60–80% by the end of the century, and this retreat will invoke widespread changes in mountain ecosystems. We used a space-for-time substitution along a gradient of glacierization in western Canada to develop insights into changes that may occur in glaciated regions over the coming decades. Here we report on observed changes in physical (temperature, turbidity), and chemical (dissolved and total nutrients) characteristics of mountain streams and the associated shifts in their diatom communities during de-glacierization. Shifts in habitat characteristics across gradients include changes in nutrient concentrations, light penetration, temperatures, and flow, all of which have led to distinct changes in diatom community composition. Importantly, glacial-fed rivers were 3–5 °C cooler than rivers without glacial contributions. Declines in glacial meltwater contribution to streams resulted in shifts in the timing of nutrient fluxes and lower concentrations of total phosphorus (TP), soluble reactive phosphorus (SRP), and higher dissolved inorganic nitrogen (DIN) and light penetration. The above set of conditions were linked to the overgrowth of the benthic diatom Didymosphenia geminata . These changes in stream condition and D. geminata colony development primarily occurred in streams with marginal (2–5%) to no glacier cover. Our data support a hypothesis that climate-induced changes in river hydrochemistry and physical condition lead to a phenological mismatch that favors D. geminata bloom development. • We use a space-for-time substitution to examine glacier recession impacts on rivers. • Temperature changes through time and by season were greatest in glacierized systems. • Peaks in turbidity and nutrients decreased and shifted to earlier in the year. • These shifts cause a phenological mismatch that favors D. geminata colony formation.",G21-167001,142856,10.1016/j.scitotenv.2020.142856,Brahney-2021-Glacier
Rock glaciers and related cold rocky landforms: Overlooked climate refugia for mountain biodiversity,"Stefano Brighenti, Scott Hotaling, Debra S. Finn, Andrew G. Fountain, Masaki Hayashi, David Herbst, Jasmine E. Saros, Lusha M. Tronstad, Constance I. Millar, ","Mountains are global biodiversity hotspots where cold environments and their associated ecological communities are threatened by climate warming. Considerable research attention has been devoted to understanding the ecological effects of alpine glacier and snowfield recession. However, much less attention has been given to identifying climate refugia in mountain ecosystems where present-day environmental conditions will be maintained, at least in the near-term, as other habitats change. Around the world, montane communities of microbes, animals, and plants live on, adjacent to, and downstream of rock glaciers and related cold rocky landforms (CRL). These geomorphological features have been overlooked in the ecological literature despite being extremely common in mountain ranges worldwide with a propensity to support cold and stable habitats for aquatic and terrestrial biodiversity. CRLs are less responsive to atmospheric warming than alpine glaciers and snowfields due to the insulating nature and thermal inertia of their debris cover paired with their internal ventilation patterns. Thus, CRLs are likely to remain on the landscape after adjacent glaciers and snowfields have melted, thereby providing longer-term cold habitat for biodiversity living on and downstream of them. Here, we show that CRLs will likely act as key climate refugia for terrestrial and aquatic biodiversity in mountain ecosystems, offer guidelines for incorporating CRLs into conservation practices, and identify areas for future research.",G21-168001,1504-1517,10.1111/gcb.15510,Brighenti-2021-Rock
"Icefield Breezes: Mesoscale Diurnal Circulation in the Atmospheric Boundary Layer Over an Outlet of the Columbia Icefield, Canadian Rockies","J. P. Conway, W. D. Helgason, J. W. Pomeroy, J. E. Sicart, ",,G21-169001,,10.1029/2020jd034225,Conway-2021-Icefield
The Impact of Variable Horizon Shade on the Growing Season Energy Budget of a Subalpine Headwater Wetland,"Dylan M. Hrach, Richard M. Petrone, Brandon Van Huizen, Adam Green, Myroslava Khomik, ","Surface energy budgets are important to the ecohydrology of complex terrain, where land surfaces cycle in and out of shadows creating distinct microclimates. Shading in such environments can help regulate downstream flow over the course of a growing season, but our knowledge on how shadows impact the energy budget and consequently ecohydrology in montane ecosystems is very limited. We investigated the influence of horizon shade on the surface energy fluxes of a subalpine headwater wetland in the Canadian Rocky Mountains during the growing season. During the study, surface insolation decreased by 60% (32% due to evolving horizon shade and 28% from seasonality). The influence of shade on the energy budget varied between two distinct periods: (1) Stable Shade, when horizon shade was constant and reduced sunlight by 2 h per day; and (2) Dynamic Shade, when shade increased and reduced sunlight by 0.18 h more each day, equivalent to a 13% reduction in incoming shortwave radiation and 16% in net radiation. Latent heat flux, the dominant energy flux at our site, varied temporally because of changes in incoming radiation, atmospheric demand, soil moisture and shade. Horizon shade controlled soil moisture at our site by prolonging snowmelt and reducing evapotranspiration in the late growing season, resulting in increased water storage capacity compared to other mountain wetlands. With the mounting risk of climate-change-driven severe spring flooding and late season droughts downstream of mountain headwaters, shaded subalpine wetlands provide important ecohydrological and mitigation services that are worthy of further study and mapping. This will help us better understand and protect mountain and prairie water resources.",G21-170001,1473,10.3390/atmos12111473,Hrach-2021-The
Accelerated global glacier mass loss in the early twenty-first century,"Romain Hugonnet, Robert McNabb, Etienne Berthier, Brian Menounos, Christopher Nuth, Luc Girod, Daniel Farinotti, Matthias Huss, Ines Dussaillant, Fanny Brun, Andreas Kääb, ","Glaciers distinct from the Greenland and Antarctic ice sheets are shrinking rapidly, altering regional hydrology1, raising global sea level2 and elevating natural hazards3. Yet, owing to the scarcity of constrained mass loss observations, glacier evolution during the satellite era is known only partially, as a geographic and temporal patchwork4,5. Here we reveal the accelerated, albeit contrasting, patterns of glacier mass loss during the early twenty-first century. Using largely untapped satellite archives, we chart surface elevation changes at a high spatiotemporal resolution over all of Earth's glaciers. We extensively validate our estimates against independent, high-precision measurements and present a globally complete and consistent estimate of glacier mass change. We show that during 2000-2019, glaciers lost a mass of 267 ± 16 gigatonnes per year, equivalent to 21 ± 3 per cent of the observed sea-level rise6. We identify a mass loss acceleration of 48 ± 16 gigatonnes per year per decade, explaining 6 to 19 per cent of the observed acceleration of sea-level rise. Particularly, thinning rates of glaciers outside ice sheet peripheries doubled over the past two decades. Glaciers currently lose more mass, and at similar or larger acceleration rates, than the Greenland or Antarctic ice sheets taken separately7-9. By uncovering the patterns of mass change in many regions, we find contrasting glacier fluctuations that agree with the decadal variability in precipitation and temperature. These include a North Atlantic anomaly of decelerated mass loss, a strongly accelerated loss from northwestern American glaciers, and the apparent end of the Karakoram anomaly of mass gain10. We anticipate our highly resolved estimates to advance the understanding of drivers that govern the distribution of glacier change, and to extend our capabilities of predicting these changes at all scales. Predictions robustly benchmarked against observations are critically needed to design adaptive policies for the local- and regional-scale management of water resources and cryospheric risks, as well as for the global-scale mitigation of sea-level rise.",G21-171001,726-731,10.1038/s41586-021-03436-z,Hugonnet-2021-Accelerated
Rapid shrub expansion in a subarctic mountain basin revealed by repeat airborne LiDAR,"Sean C Leipe, Sean K Carey, ","Abstract As a consequence of increasing temperatures, a rapid increase in shrub vegetation has occurred throughout the circumpolar North and is expected to continue. Rates of shrub expansion are highly variable, both at the regional scale and within local study areas. This study uses repeat airborne LiDAR and field surveys to measure changes in shrub vegetation cover along with landscape-scale variations in a well-studied subarctic headwater catchment in Yukon Territory, Canada. Airborne LiDAR surveys were conducted in August 2007 and 2018, whereas vegetation surveys were conducted in summer 2019. Machine learning classification algorithms were used to predict shrub presence/absence in 2018 based on rasterized LiDAR metrics, with the best-performing model applied to the 2007 LiDAR to create binary shrub cover layers to compare between survey years. Results show a 63.3% total increase in detectable shrub cover &gt;= 0.45 m in height between 2007 and 2018, with an average yearly expansion of 5.8%. These changes were compared across terrain derivatives to quantify the influence of topography on shrub expansion. Terrain comparisons show that shrubs are located in and are preferentially expanding into lower and flatter areas near stream networks, at lower slope positions and with a higher potential for topographic wetness. Overall, the findings from this research reinforce the documented increase in pan-Arctic shrub vegetation in recent years, quantify the variation in shrub expansion over terrain derivatives at the landscape scale, and demonstrate the feasibility of using LiDAR to compare changes in shrub properties over time.",G21-172001,071001,10.1088/2515-7620/ac0e0c,Leipe-2021-Rapid
Improvement of Snow Gauge Collection Efficiency through a Knowledge of Solid Precipitation Fall Speed,"Nicolas R. Leroux, Julie M. Thériault, Roy Rasmussen, ","Abstract The collection efficiency of a typical precipitation gauge-shield configuration decreases with increasing wind speed, with a high scatter for a given wind speed. The high scatter in the collection efficiency for a given wind speed arises in part from the variability in the characteristics of falling snow and atmospheric turbulence. This study uses weighing gauge data collected at the Marshall Field Site near Boulder, Colorado, during the WMO Solid Precipitation Intercomparison Experiment (SPICE). Particle diameter and fall speed data from a laser disdrometer were used to show that the scatter in the collection efficiency can be reduced by considering the fall speed of solid precipitation particles. The collection efficiency was divided into two classes depending on the measured mean-event particle fall speed during precipitation events. Slower-falling particles were associated with a lower collection efficiency. A new transfer function (i.e., the relationship between collection efficiency and other meteorological variables, such as wind speed or air temperature) that includes the fall speed of the hydrometeors was developed. The root-mean-square error of the adjusted precipitation with the new transfer function with respect to a weighing gauge placed in a double fence intercomparison reference was lower than using previously developed transfer functions that only consider wind speed and air temperature. This shows that the measured fall speed of solid precipitation with a laser disdrometer accounts for a large amount of the observed scatter in weighing gauge collection efficiency.",G21-173001,997-1006,10.1175/jhm-d-20-0147.1,Leroux-2021-Improvement
Improvement of Solid Precipitation Measurements Using a Hotplate Precipitation Gauge,"Julie M. Thériault, Nicolas R. Leroux, Roy M. Rasmussen, ","Abstract Accurate snowfall measurement is challenging because it depends on the precipitation gauge used, meteorological conditions, and the precipitation microphysics. Upstream of weighing gauges, the flow field is disturbed by the gauge and any shielding used usually creates an updraft, which deflects solid precipitation from falling in the gauge, resulting in significant undercatch. Wind shields are often used with weighing gauges to reduce this updraft, and transfer functions are required to adjust the snowfall measurements to consider gauge undercatch. Using these functions reduces the bias in precipitation measurement but not the root-mean-square error (RMSE). In this study, the accuracy of the Hotplate precipitation gauge was compared to standard unshielded and shielded weighing gauges collected during the WMO Solid Precipitation Intercomparison Experiment program. The analysis performed in this study shows that the Hotplate precipitation gauge bias after wind correction is near zero and similar to wind corrected weighing gauges. The RMSE of the Hotplate precipitation gauge measurements is lower than weighing gauges (with or without an Alter shield) for wind speeds up to 5 m s −1 , the wind speed limit at which sufficient data were available. This study shows that the Hotplate precipitation gauge measurement has a low bias and RMSE due to its aerodynamic shape, making its performance mostly independent of the type of solid precipitation.",G21-173002,877-885,10.1175/jhm-d-20-0168.1,Thériault-2021-Improvement
Thermal Characteristics of a Beaver Dam Analogues Equipped Spring-Fed Creek in the Canadian Rockies,"Tariq Munir, Cherie Westbrook, ","Beaver dam analogues (BDAs) are becoming an increasingly popular stream restoration technique. One ecological function BDAs might help restore is suitable habitat conditions for fish in streams where loss of beaver dams and channel incision has led to their decline. A critical physical characteristic for fish is stream temperature. We examined the thermal regime of a spring-fed Canadian Rocky Mountain stream in relation to different numbers of BDAs installed in series over three study periods (April–October; 2017–2019). While all BDA configurations significantly influenced stream and pond temperatures, single- and double-configuration BDAs incrementally increased stream temperatures. Single and double configuration BDAs warmed the downstream waters of mean maxima of 9.9, 9.3 °C by respective mean maxima of 0.9 and 1.0 °C. Higher pond and stream temperatures occurred when ponding and discharge decreased, and vice versa. In 2019, variation in stream temperature below double-configuration BDAs was lower than the single-configuration BDA. The triple-configuration BDA, in contrast, cooled the stream, although the mean maximum stream temperature was the highest below these structures. Ponding upstream of BDAs increased discharge and resulted in cooling of the stream. Rainfall events sharply and transiently reduced stream temperatures, leading to a three-way interaction between BDA configuration, rainfall and stream discharge as factors co-influencing the stream temperature regime. Our results have implications for optimal growth of regionally important and threatened bull and cutthroat trout fish species.",G21-174001,990,10.3390/w13070990,Munir-2021-Thermal
