title,author,abstract,url,pages,doi,bibkey
"Human biomonitoring of metals in sub-Arctic Dene communities of the Northwest Territories, Canada","Mylene Ratelle, Sara Packull-McCormick, Michele Bouchard, Shannon Majowicz, Brian Laird, ","A human biomonitoring project investigating environmental exposures to metals from hair, blood and urine samples was implemented in the Northwest Territories, Canada, between January 2016 and March 2018. This study reports the metal biomarker levels from nine Dene communities located in the Dehcho and Sahtú regions to identify contaminants of interest. Levels of metals in the urine (n = 198), blood (n = 276) and hair (n = 443) samples were generally similar to those seen in other biomonitoring studies in Canada, but lead levels in blood (GM = 16 μg/L; 95th percentile = 71 μg/L) and urine (GM = 0.59 μg/L, 0.69 μg/g of creatinine; 95th percentile = 4.2 μg/L, 4.0 μg/g of creatinine) were higher than those observed in the Canadian Health Measure Survey (CHMS, cycles 2 and 5). Hair mercury (but not blood mercury) appeared higher than observed in participants from the CHMS cycle 5. The vast majority of participants had biomarker levels below the biomonitoring guidance values established for mercury and lead. Based on a comparative analysis of biomarker statistics relative to a nationally-representative survey, metals and essential trace elements of particular interest for follow-up research include: lead, manganese, mercury, and selenium. This project provided baseline biomarker levels in participating regions, which is essential to track changes in the future, and identify the contaminants to prioritize for further investigation of exposure determinants. • A biomonitoring project was implemented in nine Dene communities in 2016–2018. • Urine, blood and hair samples were collected from the Dehcho and Sahtú regions. • Most metals were at similar levels to those in national studies. • Blood lead levels appeared particularly high compared to national levels. • This biomonitoring baseline data will inform environmental monitoring initiatives.",G20-122001,110008,10.1016/j.envres.2020.110008,Ratelle-2020-Human
"Food frequency questionnaire assessing traditional food consumption in Dene/Métis communities, Northwest Territories, Canada","Mylène Ratelle, Kelly Skinner, Sara Packull-McCormick, Brian Laird, ",Food Frequency Questionnaires (FFQ) can be used to document food consumption and to estimate the intake of contaminants for Indigenous populations. The objective of this project was to refine and i...,G20-123001,,10.1080/22423982.2020.1760071,Ratelle-2020-Food
Multi-year isoscapes of lake water balances across a dynamic northern freshwater delta,"Casey R Remmer, Laura K Neary, Mitchell L Kay, Brent B Wolfe, Roland I Hall, ","Abstract Sustainable approaches capable of tracking status, trends and drivers of lake water balances in complex, remote landscapes are needed to inform ecosystem stewardship and water-security actions. At the Peace-Athabasca Delta (Alberta, Canada), a globally recognized freshwater floodplain landscape, concerns about water-level drawdown and multiple potential stressors have prompted need to improve knowledge of lake water balances and establish a lake monitoring program. Yet, the delta’s remoteness and dynamic nature present challenges to these goals. Here we use over 1000 measurements of water isotope composition at ∼60 lakes and 9 river sites during the spring, summer and fall of five consecutive years (2015–2019) to elucidate patterns in lake water balance over time and space, the influential roles of evaporation and river floodwaters, and relations with meteorological conditions and river water levels. Calculation of evaporation-to-inflow ratios using a coupled-isotope tracer approach, displayed via generalized additive models and geospatial ‘isoscapes’, reveal strongly varying lake water balances. Results identify distinct areas vulnerable to lake-level drawdown, given the likelihood of continued decline in ice-jam flood frequency, longer ice-free season duration and reduced snowmelt runoff. Results also demarcate areas of the delta where lakes are more resilient to factors that cause drawdown. The former defines the Peace sector, which is influenced by floodwaters from the Peace River during episodic ice-jam flood events, whereas the latter describes portions of the active floodplain environment of the Athabasca sector which receives more frequent contributions of Athabasca River floodwaters during both spring ice-jam and open-water seasons. Efficiency of water isotope tracers to capture the marked temporal and spatial heterogeneity in lake water balances during this 5 year time span, and their diagnostic responses to key hydrological processes, serves as a foundation for ongoing lake monitoring, an approach readily transferable to other remote and dynamic lake-rich landscapes.",G20-124001,104066,10.1088/1748-9326/abb267,Remmer-2020-Multi-year
Shallow peat is most vulnerable to high peat burn severity during wildfire,"S L Wilkinson, A M Tekatch, C E Markle, P A Moore, J M Waddington, ","Abstract Peatlands typically act as carbon sinks, however, increasing wildfire severity and annual area burned may challenge this carbon sink status. Whilst most peat resistance to wildfire and drought research is based on deep peatlands that rarely lose their water table below the peat profile, shallow peatlands and peat deposits may be most vulnerable to high peat burn severity and extensive carbon loss. To examine the role of pre-fire peat depth on peat burn severity, we measured the depth of burn (DOB) in peat of varying depths (0.1–1.6 m) within a rock barrens landscape. We found that DOB (0–0.4 m) decreased with increasing pre-fire peat depth, and that there was a strong correlation between the percent of the profile that burned and pre-fire peat depth. Breakpoint analysis indicates a threshold depth of 0.66 m where deeper peat deposits experienced little impact of wildfire, whereas shallower peat typically experienced high peat burn severity (median percent burned = 2.2 and 65.1, respectively). This threshold also corresponded to the loss of the water table in some nearby unburned peatlands, where water table drawdown rates were greater in shallower peat. We suggest that peat depth may control peat burn severity through feedbacks that regulate water table drawdown. As such, we argue that the identification of a critical peat depth threshold could have important implications for wildfire management and peatland restoration aiming to protect vulnerable carbon stores.",G20-124002,104032,10.1088/1748-9326/aba7e8,Wilkinson-2020-Shallow
Editorial: Wetland Biogeochemistry: Response to Environmental Change,"Fereidoun Rezanezhad, Colin P. R. McCarter, Bernd Lennartz, ",,G20-125001,,10.3389/fenvs.2020.00055,Rezanezhad-2020-Editorial:
An integrated environmental analytics system (IDEAS) based on a DGGS,"Colin Robertson, Chiranjib Chaudhuri, Majid Hojati, Steven A. Roberts, ","Abstract Discrete global grid systems (DGGS) have been proposed as a data model for a digital earth framework. We introduce a new data model and analytics system called IDEAS – integrated discrete environmental analysis system to create an operational DGGS-based GIS which is suitable for large scale environmental modelling and analysis. Our analysis demonstrates that DGGS-based GIS is feasible within a relational database environment incorporating common data analytics tools. Common GIS operations implemented in our DGGS data model outperformed the same operations computed using traditional geospatial data types. A case study into wildfire modelling demonstrates the capability for data integration and supporting big data geospatial analytics. These results indicate that DGGS data models have significant capability to solve some of the key outstanding problems related to geospatial data analytics, providing a common representation upon which fast and scalable algorithms can be built.",G20-126001,214-228,10.1016/j.isprsjprs.2020.02.009,Robertson-2020-An
Wildfire impacts on hydrologic ecosystem services in North American high-latitude forests: A scoping review,"François-Nicolas Robinne, Dennis W. Hallema, Kevin D. Bladon, James M. Buttle, ","Abstract High-latitude forests of North America are characterized by their natural dependence on large and severe wildfires. However, these wildfires also pose a range of social, economic, and environmental risks, with growing concern regarding persistent effects on stream flow volume, seasonal timing of flow, water quality, aquatic ecosystem health, and downstream community drinking water treatment. Here, we present the outcomes of a comprehensive scoping review of post-fire hydrologic studies in high-latitude forests of North America (Canada and Alaska). Our objectives were to (1) create an inventory of studies on post-fire hydrologic effects on surface water; (2) analyze those studies in terms of watershed characteristics and the type and duration of hydrologic effects; (3) identify and evaluate the link between upstream hydrologic effects with hydrologic ecosystem services; and (4) propose a research agenda addressing the link between wildfire science and hydrologic ecosystem services. We screened 2935 peer-reviewed articles and selected 82 studies to include based on their relevance according to a systematic, multi-step selection process. Next, we classified the papers into five themes: (a) runoff volume and flow regimes, (b) erosion and sediment transport, (c) water chemistry, (d) hydromorphology, and (e) aquatic food webs. For each study, we documented location, fire regime, watershed characteristics, and ecosystem services. The annual number of published studies on post-fire hydrology in high-latitude forests and, in particular, those addressing hydrologic ecosystem services, has increased steadily in recent years. Descriptions of wildfire characteristics, watershed characteristics, and effects on hydrologic ecosystem services were highly variable across studies, hindering cross-study comparisons. Moreover, there were limited efforts to extend study results to implications for forest or water management decisions regarding ecosystem services from source watersheds. Most studies focused on fire impacts on aquatic habitats and water chemistry while services of direct concern to communities, such as drinking water, were rarely addressed. We contend that study standardization, further use of geospatial technologies, and more studies directly addressing ecosystem services will help mitigate the increasing risks to water resources in northern forests.",G20-127001,124360,10.1016/j.jhydrol.2019.124360,Robinne-2020-Wildfire
A physically-based modelling framework for operational forecasting of river ice breakup,"Prabin Rokaya, Luis Morales-Marin, Karl-Erich Lindenschmidt, ","Abstract Forecasting river ice breakup is critical for supporting emergency responses to river ice-related flooding along rivers in the northern hemisphere. However, due to complex river ice processes, forecasting river ice breakup is more challenging than predicting open-water flood conditions. Although considerable progress has been made in understanding the mechanisms and characteristics of breakup processes and in forecasting breakup timing using empirical methods at the local scale, fewer advances have been made in understanding and forecasting breakup using physically-based models, particularly at the catchment scale. In this study, we present a physically-based coupled hydrological and water temperature modelling framework for breakup prediction in cold region catchments in real time. The modelling framework was applied for operational forecasting of the 2019 breakup event along the Athabasca River at Fort McMurray in Alberta. Further model validation was performed by hindcasting the 2016, 2017 and 2018 breakup events. The model shows promising results for predicting the ice cover breakup with an average error of about 5 days, demonstrating its usefulness in real-time operational forecasting. Importantly, the model generates breakup progression at the catchment scale, providing an advantage over existing site specific breakup prediction methods.",G20-128001,103554,10.1016/j.advwatres.2020.103554,Rokaya-2020-A
Impacts of future climate on the hydrology of a northern headwaters basin and its implications for a downstream deltaic ecosystem,"Prabin Rokaya, Daniel L. Peters, Mohamed Elshamy, Sujata Budhathoki, Karl‐Erich Lindenschmidt, ","Anthropogenic and climatic‐induced changes to flow regimes pose significant risks to river systems. Northern rivers and their deltas are particularly vulnerable due to the disproportionate warming of the Northern Hemisphere compared with the Southern Hemisphere. Of special interest is the Peace–Athabasca Delta (PAD) in western Canada, a productive deltaic lake and wetland ecosystem, which has been recognized as a Ramsar site. Both climate‐ and regulation‐induced changes to the hydrological regime of the Peace River have raised concerns over the delta's ecological health. With the damming of the headwaters, the role of downstream unregulated tributaries has become more important in maintaining, to a certain degree, a natural flow regime, particularly during open‐water conditions. However, their flow contributions to the mainstem river under future climatic conditions remain largely uncertain. In this study, we first evaluated the ability of a land‐surface hydrological model to simulate hydro‐ecological relevant indicators, highlighting the model's strengths and weaknesses. Then, we investigated the streamflow conditions in the Smoky River, the largest unregulated tributary of the Peace River, in the 2071–2100 versus the 1981–2010 periods. Our modelling results revealed significant changes in the hydrological regime of the Smoky River, such as increased discharge in winter (+190%) and spring (+130%) but reduced summer flows (−33%) in the 2071–2100 period compared with the baseline period, which will have implications for the sustainability of the downstream PAD. In particular, the projected reductions in 30‐day and 90‐day maximum flows in the Smoky River will affect open‐water flooding, which is important in maintaining lake levels and connectivity to perimeter delta wetlands in the Peace sector of the PAD. The evaluation of breakup and freeze‐up flows for the 2071–2100 period showed mixed implications for the ice‐jam flooding, which is essential for recharging high‐elevation deltaic basins. Thus, despite projected increase in annual and spring runoff in the 2071–2100 period from the Smoky sub‐basin, the sustainability of the PAD still remains uncertain.",G20-129001,1630-1646,10.1002/hyp.13687,Rokaya-2020-Impacts
L-Band response to freeze/thaw in a boreal forest stand from ground- and tower-based radiometer observations,"Alexandre Roy, Peter Toose, Alex Mavrovic, Christoforos Pappas, Alain Royer, Chris Derksen, Aaron Berg, Tracy Rowlandson, Mariam El-Amine, Alan Barr, Andrew Black, Alexandre Langlois, Oliver Sonnentag, ","Abstract The extent, timing and duration of seasonal freeze/thaw (FT) state exerts dominant control on boreal forest carbon, water and energy cycle processes. Recent and on-going L-Band (≈1.4 GHz) spaceborne missions have the potential to provide enhanced information on FT state over large geographic regions with rapid revisit time. However, the low spatial resolution of these spaceborne observations (≈45 km) makes it difficult to isolate the primary contributions (soil, vegetation, snow) to the FT signal in boreal forest. To better quantify these controls, two L-Band radiometers were deployed (September 2016 to July 2017) at a black spruce (Picea mariana) dominated boreal forest site; one unit above and one unit on the ground surface below the canopy to disentangle the microwave contributions of overstory canopy, and the ground surface on the FT brightness temperature (TB) signal. Bi-weekly multi-angular measurements from both units were combined in order to estimate effective scattering albedo (ω) and the microwave vegetative optical depth (τ), using the τ-ω microwave vegetation radiative transfer model. Soil moisture probes were inserted in the trunk of two black spruce and one larch (Larix laricina) trunks located in the footprint of the above-canopy radiometer to measure tree trunk relative dielectric constant (RDCtree). Results showed a strong relationship between RDCtree and tree skin temperature (Ttree) under freezing temperature conditions, which led to a gradual decrease of τ in winter. During the spring thawing period in April and May, τ remained relatively stable. In contrast, it increased substantially in June, most likely in relation to the growing season onset. Overall, τ was related to the seasonal RDCtree cycle (r = 0.76). Regarding ω, a value of 0.086 (±0.029) was obtained, but no dependency on Ttree or RDCtree was observed. Despite the observed impact of FT on vegetation L-Band signals, results from continuous TB observations spanning from 14 September 2016 to 25 May 2017, indicated that the main contribution to the observed L-Band TB freeze-up signal in the fall originated from the ground surface. The above-canopy unit showed some sensitivity to overstory canopy FT, yet the sensitivity was lower compared to the signal induced by the ground FT. In April and May, L-Band radiometer FT retrieval agreed closely to the melt onset detection using RDCtree but it was likely related to the coincident presence of liquid water in the snow. Our findings have important applications to L-Band spaceborne FT algorithm development and validation across the boreal forest. More specifically, our findings allow better quantification of the potential effect of frozen ground on various biogeophysical and biogeochemical processes in boreal forests.",G20-130001,111542,10.1016/j.rse.2019.111542,Roy-2020-L-Band
"New Insights into the Toxicokinetics of 3,4-Dichloroaniline in Early Life Stages of Zebrafish (Danio rerio)","Sabrina Schiwy, Ann-Kathrin Herber, Henner Hollert, Markus Brinkmann, ","In the fish embryo toxicity (FET) test with zebrafish (Danio rerio) embryos, 3,4-dichloroaniline (3,4-DCA) is often employed as a positive control substance. Previous studies have characterized bioconcentration and transformation of 3,4-DCA in this test under flow-through conditions. However, the dynamic changes of chemical concentrations in exposure media and embryos were not studied systematically under the commonly used semi-static exposure conditions in multiwell plates. To overcome these limitations, we conducted semi-static exposures experiments where embryolarval zebrafish were exposed to 0.5, 2.0, and 4.0 mg L−1 of 3,4-DCA for up to 120 hpf, with 24-h renewal intervals. During each renewal interval, concentrations of 3,4-DCA were quantified in water samples at 0, 6, 18, and 24 h using high-performance liquid chromatography with diode array detection. Levels of 3,4-DCA in larvae were measured after 120 h exposure. Concentrations of 3,4-DCA in the test vessels decreased rapidly during exposure. Taking these dynamics into account, bioconcentration factors in the present study ranged from 12.9 to 29.8 L kg−1, depending on exposure concentration. In summary, this study contributed to our knowledge of chemical dynamics in the FET test with embryolarval zebrafish, which will aid in defining suitable exposure conditions for future studies.",G20-131001,16,10.3390/toxics8010016,Schiwy-2020-New
Retrieval of ice/water observations from synthetic aperture radar imagery for use in lake ice data assimilation,"K. Andrea Scott, Linlin Xu, Homa Kheyrollah Pour, ","High-resolution lake ice/water observations retrieved from satellite imagery through efficient, automated methods can provide critical information to lake ice forecasting systems. Synthetic aperture radar (SAR) data is well-suited to this purpose due to its high spatial resolution (approximately 50 m). With recent increases in the volume of SAR data available, the development of automated retrieval methods for these data is a priority for operational centres. However, automated retrieval of ice/water data from SAR imagery is difficult, due to ambiguity in ice and open water signatures, both in terms of image tone and in terms of parameterized texture features extracted from these images. Convolutional neural networks (CNNs) can learn features from imagery in an automated manner, and have been found effective in previous studies on sea ice concentration estimation from SAR. In this study the use of CNNs to retrieve ice/water observations from dual-polarized SAR imagery of two of the Laurentian Great Lakes, Lake Erie and Lake Ontario, is investigated. For data assimilation, it is crucial that the retrieved observations are of high quality. To this end, quality control measures based on the uncertainty of the CNN output to eliminate incorrect retrievals are discussed and demonstrated. The quality control measures are found to be effective in both dual-polarized and single-polarized retrievals. The ability of the CNN to downscale the coarse resolution training labels is demonstrated qualitatively.",G20-132001,1521-1532,10.1016/j.jglr.2020.08.018,Scott-2020-Retrieval
"Contribution of Atmospheric Rivers to Annual, Seasonal, and Extreme Precipitation Across British Columbia and Southeastern Alaska","A. R. Sharma, S. J. Déry, ",,G20-133001,,10.1029/2019jd031823,Sharma-2020-Contribution
Linking Atmospheric Rivers to Annual and Extreme River Runoff in British Columbia and Southeastern Alaska,"Aseem R. Sharma, Stephen J. Déry, ","Abstract This study quantifies the contribution of atmospheric rivers (ARs) to annual and extreme river runoff and evaluates the relationships between watershed characteristics and AR-related maximum river runoff across British Columbia and southeastern Alaska (BCSAK). Datasets used include gauged runoff from 168 unregulated watersheds, topographic characteristics of those watersheds, a regional AR catalog, and integrated vapor transport fields for water years (WYs) 1979–2016. ARs contribute ~22% of annual river runoff along the Coast and Insular Mountains watersheds, which decreases inland to ~11% in the watersheds of the Interior Mountains and Plateau. Average association between ARs and annual maximum river runoff attains &gt;80%, &gt;50%, and &lt;50% along the watersheds of the western flanks of the Coast Mountains, the Interior Mountains, and Interior Plateau, respectively. There is no significant change in AR-related extreme annual maximum runoff across BCSAK during 1979–2016. AR conditions occur during 25 out of 32 of the flood-related natural disasters in British Columbia during WYs 1979–2016. AR-related annual maximum runoff magnitude is significantly higher than non-AR-related annual maximum runoff for 30% of the watersheds studied. Smaller and steeper watersheds closer to the coast are more susceptible to AR-related annual maximum runoff than their inland counterparts. These results illustrate the importance of AR activity as a major control for the distribution of peak runoff in BCSAK. This work provides insights on the hydrological response of watersheds of northwestern North America to landfalling ARs that may improve flood risk assessment and disaster management in this region.",G20-134001,2457-2472,10.1175/jhm-d-19-0281.1,Sharma-2020-Linking
Deep Learning Neural Network Approach for Predicting the Sorption of Ionizable and Polar Organic Pollutants to a Wide Range of Carbonaceous Materials,"Gabriel Sigmund, Mehdi Gharasoo, Thorsten Hüffer, Thilo Hofmann, ","Most contaminants of emerging concern are polar and/or ionizable organic compounds, whose removal from engineered and environmental systems is difficult. Carbonaceous sorbents include activated carbon, biochar, fullerenes, and carbon nanotubes, with applications such as drinking water filtration, wastewater treatment, and contaminant remediation. Tools for predicting sorption of many emerging contaminants to these sorbents are lacking because existing models were developed for neutral compounds. A method to select the appropriate sorbent for a given contaminant based on the ability to predict sorption is required by researchers and practitioners alike. Here, we present a widely applicable deep learning neural network approach that excellently predicted the conventionally used Freundlich isotherm fitting parameters log KF and n (R2 > 0.98 for log KF, and R2 > 0.91 for n). The neural network models are based on parameters generally available for carbonaceous sorbents and/or parameters freely available from online databases. A freely accessible graphical user interface is provided.",G20-135001,4583-4591,10.1021/acs.est.9b06287,Sigmund-2020-Deep
"Climate‐change refugia in boreal North America: what, where, and for how long?","Diana Stralberg, Dominique Arseneault, Jennifer L Baltzer, Quinn E Barber, Erin M Bayne, Yan Boulanger, Carissa D Brown, Hilary A Cooke, Kevin Devito, Jason Edwards, César A Estevo, Nadele Flynn, Lee E Frelich, Edward H Hogg, Mark Johnston, Travis Logan, Steven M Matsuoka, Paul Moore, Toni Lyn Morelli, Julienne L Morissette, Elizabeth A Nelson, Hedvig Nenzén, Scott E Nielsen, Marc‐André Parisien, John H Pedlar, David T Price, Fiona KA Schmiegelow, Stuart M Slattery, Oliver Sonnentag, Daniel K Thompson, Ellen Whitman, ",,G20-136001,261-270,10.1002/fee.2188,Stralberg-2020-Climate‐change
SCDNA: a serially complete precipitation and temperature dataset for North America from 1979 to 2018,"Guoqiang Tang, Martyn P. Clark, Andrew J. Newman, Andrew W. Wood, Simon Michael Papalexiou, Vincent Vionnet, Paul H. Whitfield, ","Abstract. Station-based serially complete datasets (SCDs) of precipitation and temperature observations are important for hydrometeorological studies. Motivated by the lack of serially complete station observations for North America, this study seeks to develop an SCD from 1979 to 2018 from station data. The new SCD for North America (SCDNA) includes daily precipitation, minimum temperature (Tmin⁡), and maximum temperature (Tmax⁡) data for 27 276 stations. Raw meteorological station data were obtained from the Global Historical Climate Network Daily (GHCN-D), the Global Surface Summary of the Day (GSOD), Environment and Climate Change Canada (ECCC), and a compiled station database in Mexico. Stations with at least 8-year-long records were selected, which underwent location correction and were subjected to strict quality control. Outputs from three reanalysis products (ERA5, JRA-55, and MERRA-2) provided auxiliary information to estimate station records. Infilling during the observation period and reconstruction beyond the observation period were accomplished by combining estimates from 16 strategies (variants of quantile mapping, spatial interpolation, and machine learning). A sensitivity experiment was conducted by assuming that 30 % of observations from stations were missing – this enabled independent validation and provided a reference for reconstruction. Quantile mapping and mean value corrections were applied to the final estimates. The median Kling–Gupta efficiency (KGE′) values of the final SCDNA for all stations are 0.90, 0.98, and 0.99 for precipitation, Tmin⁡, and Tmax⁡, respectively. The SCDNA is closer to station observations than the four benchmark gridded products and can be used in applications that require either quality-controlled meteorological station observations or reconstructed long-term estimates for analysis and modeling. The dataset is available at https://doi.org/10.5281/zenodo.3735533 (Tang et al., 2020).",G20-137001,2381-2409,10.5194/essd-12-2381-2020,Tang-2020-SCDNA:
Have satellite precipitation products improved over last two decades? A comprehensive comparison of GPM IMERG with nine satellite and reanalysis datasets,"Guoqiang Tang, Martyn P. Clark, Simon Michael Papalexiou, Ziqiang Ma, Yang Hong, ","Abstract The Integrated Multi-satellitE Retrievals for Global Precipitation Measurement (IMERG) produces the latest generation of satellite precipitation estimates and has been widely used since its release in 2014. IMERG V06 provides global rainfall and snowfall data beginning from 2000. This study comprehensively analyzes the quality of the IMERG product at daily and hourly scales in China from 2000 to 2018 with special attention paid to snowfall estimates. The performance of IMERG is compared with nine satellite and reanalysis products (TRMM 3B42, CMORPH, PERSIANN-CDR, GSMaP, CHIRPS, SM2RAIN, ERA5, ERA-Interim, and MERRA2). Results show that the IMERG product outperforms other datasets, except the Global Satellite Mapping of Precipitation (GSMaP), which uses daily-scale station data to adjust satellite precipitation estimates. The monthly-scale station data adjustment used by IMERG naturally has a limited impact on estimates of precipitation occurrence and intensity at the daily and hourly time scales. The quality of IMERG has improved over time, attributed to the increasing number of passive microwave samples. SM2RAIN, ERA5, and MERRA2 also exhibit increasing accuracy with time that may cause variable performance in climatological studies. Even relying on monthly station data adjustments, IMERG shows good performance in both accuracy metrics at hourly time scales and the representation of diurnal cycles. In contrast, although ERA5 is acceptable at the daily scale, it degrades at the hourly scale due to the limitation in reproducing the peak time, magnitude and variation of diurnal cycles. IMERG underestimates snowfall compared with gauge and reanalysis data. The triple collocation analysis suggests that IMERG snowfall is worse than reanalysis and gauge data, which partly results in the degraded quality of IMERG in cold climates. This study demonstrates new findings on the uncertainties of various precipitation products and identifies potential directions for algorithm improvement. The results of this study will be useful for both developers and users of satellite rainfall products.",G20-138001,111697,10.1016/j.rse.2020.111697,Tang-2020-Have
Mining API usage scenarios from stack overflow,"Gias Uddin, Foutse Khomh, Chanchal K Roy, ","Abstract Context APIs play a central role in software development. The seminal research of Carroll et al. [15] on minimal manual and subsequent studies by Shull et al. [79] showed that developers prefer task-based API documentation instead of traditional hierarchical official documentation (e.g., Javadoc). The Q&A format in Stack Overflow offers developers an interface to ask and answer questions related to their development tasks. Objective With a view to produce API documentation, we study automated techniques to mine API usage scenarios from Stack Overflow. Method We propose a framework to mine API usage scenarios from Stack Overflow. Each task consists of a code example, the task description, and the reactions of developers towards the code example. First, we present an algorithm to automatically link a code example in a forum post to an API mentioned in the textual contents of the forum post. Second, we generate a natural language description of the task by summarizing the discussions around the code example. Third, we automatically associate developers reactions (i.e., positive and negative opinions) towards the code example to offer information about code quality. Results We evaluate the algorithms using three benchmarks. We compared the algorithms against seven baselines. Our algorithms outperformed each baseline. We developed an online tool by automatically mining API usage scenarios from Stack Overflow. A user study of 31 software developers shows that the participants preferred the mined usage scenarios in Opiner over API official documentation. The tool is available online at: http://opiner.polymtl.ca/ . Conclusion With a view to produce API documentation, we propose a framework to automatically mine API usage scenarios from Stack Overflow, supported by three novel algorithms. We evaluated the algorithms against a total of eight state of the art baselines. We implement and deploy the framework in our proof-of-concept online tool, Opiner.",G20-139001,106277,10.1016/j.infsof.2020.106277,Uddin-2020-Mining
Nitrous oxide emissions from permafrost-affected soils,"Carolina Voigt, Maija E. Marushchak, Benjamin W. Abbott, Christina Biasi, Bo Elberling, Steven D. Siciliano, Oliver Sonnentag, Katherine J. Stewart, Yuanhe Yang, Pertti J. Martikainen, ",,G20-140001,420-434,10.1038/s43017-020-0063-9,Voigt-2020-Nitrous
Experiments on restoring alluvial cover in straight and meandering rivers using gravel augmentation,"Matilde Welber, Elli Papangelakis, Peter Ashmore, Bruce MacVicar, ",,G20-141001,1543-1558,10.1002/rra.3699,Welber-2020-Experiments
Spatial patterns of temporal changes in Canadian Prairie streamflow using an alternative trend assessment approach,"Paul H. Whitfield, K.R. Shook, J.W. Pomeroy, ","Abstract Changes in Canadian Prairie streamflow, particularly trends over time, have not been well studied but are particularly relevant for food and water security in this vast agricultural region. Streamflow records for this region are often unsuitable for conventional trend analysis; streams are often intermittent and have only a few days per year with flow, and stations operate only during the warm season, because of a lack of flow during the very cold Prairie winter. This study takes an alternative approach; streamflow data for the period from March to October for individual years between 1910 and 2015 from 169 hydrometric stations from the Prairie and adjacent areas in Canada were converted to annual cumulative runoff series. These 5895 individual station-years were then clustered based upon their shape, using dynamic time warping. Three clusters of cumulative annual runoff were found; the first and most common type has infrequent days with flow and low total annual runoff [0–50 mm], the second has more days with flow and slightly greater runoff [48–175 mm], and the least common third type has the fewest days without flow, includes perennial streams, and has much greater annual runoff [>173 mm]. For each hydrometric station a time series of annual cluster memberships was created. Trends in the fractions of cluster types were determined using logistic regression, with spatial groupings of these time series over five-year periods. Trends in the fractions of types within an ecoregion indicate spatially consistent and organized changes in the pattern of runoff over the region. In the western Canadian Prairies, particularly in the Mixed Grassland and Cypress Upland ecoregions, drying is occurring, as indicated by the increased frequency of the dry type. In the northern and eastern Canadian Prairies, conditions are shifting to greater runoffs, particularly in the Aspen Parkland, where the wet types are increasing in frequency.",G20-142001,124541,10.1016/j.jhydrol.2020.124541,Whitfield-2020-Spatial
On the sensitivity of modelled groundwater recharge estimates to rain gauge network scale,"Andrew J. Wiebe, David L. Rudolph, ","Abstract Rainfall is often the largest component of the water budget and even a small uncertainty percentage may lead to challenges for accurately estimating groundwater recharge as a calculated residual within a water budget approach. Watersheds are a common scale for water budget assessment, and rainfall monitoring networks typically have widely spaced gauges that are frequently outside the watershed of interest. The effects of rainfall spatial variability and uncertainty on groundwater recharge estimates have received little attention and may influence water budget-derived recharge estimations. In the present study, the influence of spatial density in rainfall measurement on the numerical estimation of groundwater recharge was investigated through a series of modelling scenarios utilizing field data obtained from progressively denser rain gauge networks associated with a typical watershed in southern Ontario. The uncertainty of the recharge component of the water budget was used as a metric to aid interpretation of results. The scenarios employed networks composed of: 1) one nearby national weather station (within 3 km), 2) a regional network of six stations (within 30 km), and 3) a local network of six stations, five of which were within the selected watershed. A coupled and fully distributed hydrologic model (MIKE SHE) was used in the scenario analysis and applied to the Alder Creek watershed on the Waterloo Moraine near Kitchener-Waterloo, Ontario. Rainfall showed poor spatial correlation, even at the daily time scale. Average annual results over a three-year period showed that recharge rates varied up to 140 mm per year (~40% of previously estimated annual recharge) among scenarios, with differences between scenarios greater than the water budget uncertainty during one of the years. These findings suggest that the availability of local rainfall measurements has the potential to influence the calibration of transient watershed hydrogeological models.",G20-143001,124741,10.1016/j.jhydrol.2020.124741,Wiebe-2020-On
Past variation in Lower Peace River ice-jam flood frequency,"Brent B. Wolfe, Roland I. Hall, Johan A. Wiklund, Mitchell L. Kay, ","Opposing interpretations of Lower Peace River ice-jam flood frequency data sets are at the centre of identifying causes of reduced freshwater availability in the Peace-Athabasca Delta (northern Alberta), a Ramsar Wetland of International Importance and a major contributor to Wood Buffalo National Park’s listing as a UNESCO World Heritage Site. Recently, conclusions drawn from statistical inference of traditional knowledge and historical observation sources suggested that flood frequency was accelerating during 1880–1967 and then declined coincident with hydroelectric regulation of Peace River flow since 1968 that altered the river’s hydrograph. In contrast, prior paleolimnological measurements of laminated sediments from oxbow lakes proximal to the Peace River have, along with alternate presentation of the traditional knowledge and historical observation sources, identified flood frequency was in decline for decades preceding river regulation due to climate change since the Little Ice Age. Here we revisit these data sets and, specifically, review their inherent uncertainties to assess their value and limitations. The notion of increasing versus decreasing flood frequency in the decades preceding river regulation (1880–1967) is tested using previously published paleohydrological records from perched lakes in the delta. Those records from lakes most proximal and sensitive to changes in the flow regime of the Peace River show increasing influence of lake evaporation during 1880–1967, consistent with long-term decline in flood frequency. Reconciling uncertainties of multiple lines-of-evidence and their findings should inform decisions by UNESCO on the World Heritage status of Wood Buffalo National Park and execution of the park’s federally funded Action Plan. New paleolimnological studies that have recently been launched will continue to probe the hydrological history of the Peace-Athabasca Delta to serve as a foundation for effective stewardship.",G20-144001,209-217,10.1139/er-2019-0047,Wolfe-2020-Past
